id,brthcan,prv,region,marstat
11878,1,46,4,1
11879,1,13,1,4
11880,1,10,1,1
11881,1,46,4,1
11882,2,35,3,1
11883,1,24,2,2
11884,1,10,1,6
11885,2,35,3,3
11886,1,24,2,6
11887,1,59,5,1
11888,1,46,4,1
11889,1,24,2,6
11890,2,24,2,6
11891,1,11,1,1
11892,2,35,3,6
11893,2,59,5,1
11894,1,47,4,1
11895,1,35,3,3
11896,2,35,3,1
11897,1,35,3,1
11898,2,35,3,5
11899,1,11,1,5
11900,1,47,4,6
11901,1,24,2,1
11902,2,35,3,1
11903,1,35,3,5
11904,1,24,2,2
11905,2,59,5,1
11906,2,10,1,2
11907,2,48,4,5
11908,1,35,3,2
11909,1,59,5,1
11910,2,59,5,1
11911,1,13,1,1
11912,1,10,1,1
11913,1,10,1,2
11914,1,11,1,1
11915,1,10,1,6
11916,1,13,1,1
11917,1,10,1,6
11918,1,59,5,3
11919,1,35,3,1
11920,1,24,2,1
11921,1,24,2,2
11922,1,10,1,1
11923,1,24,2,1
11924,1,13,1,3
11925,1,12,1,1
11926,1,24,2,4
11927,1,59,5,1
11928,1,35,3,1
11929,1,24,2,1
11930,1,12,1,4
11931,1,48,4,1
11932,1,13,1,3
11933,1,35,3,1
11934,1,46,4,1
11935,1,13,1,1
11936,1,59,5,6
11937,1,35,3,6
11938,1,24,2,1
11939,2,48,4,1
11940,2,35,3,1
11941,2,35,3,1
11942,1,35,3,6
11943,2,35,3,1
11944,1,59,5,1
11945,1,46,4,1
11946,9,11,1,1
11947,1,24,2,1
11948,1,24,2,3
11949,1,47,4,1
11950,1,59,5,1
11951,2,12,1,6
11952,2,35,3,1
11953,1,35,3,6
11954,1,13,1,2
11955,2,35,3,5
11956,1,24,2,5
11957,1,35,3,1
11958,1,13,1,1
11959,1,24,2,2
11960,1,35,3,6
11961,7,24,2,2
11962,1,35,3,5
11963,2,48,4,6
11964,1,35,3,6
11965,2,47,4,1
11966,1,24,2,5
11967,1,10,1,1
11968,1,35,3,6
11969,1,24,2,1
11970,1,47,4,5
11971,1,35,3,1
11972,1,35,3,1
11973,1,35,3,2
11974,1,35,3,6
11975,2,24,2,1
11976,1,59,5,5
11977,1,35,3,1
11978,1,24,2,6
11979,2,59,5,6
11980,2,59,5,6
11981,2,35,3,1
11982,2,12,1,1
11983,1,46,4,1
11984,1,47,4,5
11985,2,35,3,6
11986,1,12,1,1
11987,1,10,1,1
11988,1,10,1,4
11989,1,35,3,1
11990,1,59,5,2
11991,1,35,3,1
11992,1,24,2,5
11993,2,35,3,3
11994,1,46,4,2
11995,1,35,3,6
11996,1,24,2,1
11997,1,59,5,6
11998,2,35,3,4
11999,1,12,1,3
12000,1,24,2,6
12001,1,24,2,1
12002,1,12,1,6
12003,2,24,2,1
12004,1,24,2,5
12005,1,24,2,5
12006,2,35,3,6
12007,1,10,1,5
12008,2,35,3,1
12009,1,59,5,5
12010,1,13,1,6
12011,1,47,4,6
12012,2,35,3,1
12013,2,47,4,1
12014,1,59,5,2
12015,1,35,3,1
12016,1,48,4,1
12017,1,35,3,2
12018,1,10,1,6
12019,1,59,5,6
12020,1,24,2,3
12021,2,35,3,1
12022,1,11,1,2
12023,2,35,3,5
12024,1,35,3,1
12025,2,35,3,1
12026,1,11,1,1
12027,1,35,3,1
12028,2,59,5,1
12029,1,35,3,1
12030,1,35,3,6
12031,1,59,5,2
12032,1,24,2,1
12033,1,24,2,6
12034,1,47,4,1
12035,1,59,5,1
12036,1,24,2,3
12037,1,47,4,1
12038,1,24,2,6
12039,1,24,2,5
12040,1,35,3,1
12041,2,35,3,1
12042,1,35,3,6
12043,1,24,2,6
12044,1,46,4,1
12045,1,13,1,1
12046,1,13,1,4
12047,1,35,3,5
12048,1,13,1,6
12049,2,48,4,6
12050,1,11,1,1
12051,1,35,3,1
12052,2,59,5,1
12053,1,35,3,1
12054,1,35,3,1
12055,1,59,5,1
12056,1,59,5,5
12057,1,12,1,1
12058,2,59,5,1
12059,1,11,1,1
12060,2,48,4,1
12061,2,35,3,6
12062,1,47,4,1
12063,1,11,1,1
12064,1,35,3,1
12065,1,59,5,6
12066,1,13,1,1
12067,2,35,3,6
12068,2,35,3,1
12069,1,24,2,6
12070,1,24,2,1
12071,1,48,4,6
12072,2,35,3,1
12073,1,48,4,1
12074,1,24,2,6
12075,2,46,4,6
12076,1,48,4,1
12077,1,13,1,6
12078,1,35,3,1
12079,1,59,5,6
12080,1,35,3,4
12081,2,46,4,1
12082,1,59,5,1
12083,2,59,5,1
12084,1,48,4,1
12085,2,48,4,1
12086,2,13,1,1
12087,2,47,4,1
12088,1,10,1,1
12089,1,59,5,2
12090,1,24,2,2
12091,1,24,2,6
12092,2,59,5,1
12093,1,35,3,1
12094,1,47,4,1
12095,1,24,2,6
12096,1,46,4,1
12097,2,35,3,4
12098,1,11,1,1
12099,1,59,5,6
12100,2,35,3,1
12101,1,24,2,1
12102,1,35,3,5
12103,1,35,3,2
12104,1,46,4,3
12105,1,11,1,1
12106,1,24,2,1
12107,1,13,1,6
12108,2,35,3,3
12109,1,24,2,6
12110,2,35,3,1
12111,1,10,1,6
12112,1,24,2,2
12113,9,13,1,6
12114,1,47,4,1
12115,1,12,1,2
12116,1,48,4,1
12117,1,35,3,1
12118,1,47,4,3
12119,1,24,2,1
12120,1,24,2,2
12121,2,35,3,6
12122,1,24,2,6
12123,2,35,3,1
12124,1,12,1,6
12125,1,12,1,1
12126,1,10,1,1
12127,1,11,1,3
12128,2,35,3,1
12129,1,59,5,1
12130,2,12,1,1
12131,1,46,4,1
12132,1,35,3,5
12133,1,24,2,1
12134,1,11,1,1
12135,2,35,3,1
12136,1,46,4,6
12137,1,10,1,5
12138,1,48,4,6
12139,2,48,4,1
12140,1,24,2,2
12141,1,13,1,6
12142,1,24,2,6
12143,1,13,1,1
12144,1,12,1,6
12145,1,12,1,6
12146,1,11,1,1
12147,1,12,1,6
12148,2,24,2,5
12149,2,35,3,1
12150,2,24,2,1
12151,1,46,4,1
12152,1,48,4,1
12153,1,10,1,1
12154,1,59,5,3
12155,1,24,2,1
12156,1,35,3,5
12157,1,13,1,1
12158,1,48,4,6
12159,2,35,3,1
12160,2,12,1,1
12161,2,35,3,6
12162,1,59,5,1
12163,1,59,5,6
12164,1,35,3,6
12165,1,24,2,1
12166,1,48,4,1
12167,1,48,4,5
12168,1,24,2,6
12169,1,24,2,5
12170,1,35,3,1
12171,1,35,3,1
12172,1,35,3,3
12173,1,24,2,1
12174,1,46,4,1
12175,1,35,3,1
12176,1,12,1,6
12177,1,24,2,5
12178,1,12,1,1
12179,1,24,2,6
12180,1,24,2,1
12181,2,35,3,2
12182,1,35,3,1
12183,2,35,3,3
12184,2,59,5,6
12185,1,35,3,1
12186,1,10,1,6
12187,2,35,3,1
12188,1,13,1,1
12189,2,35,3,1
12190,1,46,4,5
12191,2,48,4,4
12192,2,35,3,5
12193,1,35,3,1
12194,1,35,3,3
12195,2,59,5,1
12196,2,35,3,1
12197,2,59,5,1
12198,1,59,5,6
12199,2,59,5,1
12200,1,47,4,6
12201,1,10,1,1
12202,2,48,4,6
12203,1,12,1,1
12204,1,47,4,1
12205,1,10,1,6
12206,1,35,3,1
12207,1,35,3,1
12208,1,35,3,4
12209,1,11,1,1
12210,2,35,3,1
12211,1,24,2,2
12212,1,59,5,6
12213,1,24,2,1
12214,1,35,3,2
12215,1,10,1,6
12216,1,13,1,6
12217,1,10,1,6
12218,1,13,1,1
12219,2,35,3,1
12220,2,48,4,5
12221,2,11,1,1
12222,1,59,5,2
12223,2,48,4,1
12224,1,35,3,1
12225,1,35,3,1
12226,1,59,5,1
12227,1,24,2,2
12228,1,35,3,1
12229,1,47,4,6
12230,1,35,3,6
12231,1,35,3,6
12232,2,35,3,5
12233,1,35,3,6
12234,1,13,1,6
12235,1,10,1,1
12236,2,35,3,6
12237,1,24,2,6
12238,2,35,3,6
12239,1,11,1,6
12240,1,11,1,5
12241,1,13,1,6
12242,1,59,5,4
12243,1,13,1,1
12244,1,46,4,1
12245,2,24,2,2
12246,1,24,2,4
12247,1,47,4,6
12248,1,46,4,1
12249,1,47,4,3
12250,1,35,3,2
12251,1,12,1,6
12252,1,12,1,4
12253,1,35,3,1
12254,1,59,5,6
12255,1,48,4,6
12256,1,35,3,1
12257,2,48,4,3
12258,1,48,4,1
12259,1,35,3,1
12260,1,35,3,5
12261,1,24,2,5
12262,1,46,4,6
12263,1,24,2,2
12264,2,13,1,6
12265,2,35,3,3
12266,1,35,3,6
12267,2,35,3,1
12268,1,48,4,1
12269,2,10,1,6
12270,1,47,4,6
12271,1,35,3,4
12272,1,35,3,6
12273,1,11,1,2
12274,1,24,2,6
12275,2,59,5,6
12276,1,12,1,2
12277,2,35,3,6
12278,1,47,4,3
12279,1,35,3,2
12280,1,24,2,5
12281,1,13,1,1
12282,2,24,2,1
12283,1,46,4,4
12284,1,12,1,6
12285,1,46,4,6
12286,1,47,4,6
12287,1,35,3,1
12288,1,24,2,6
12289,2,59,5,1
12290,1,59,5,6
12291,1,13,1,6
12292,1,24,2,1
12293,1,10,1,1
12294,2,59,5,4
12295,2,24,2,1
12296,1,13,1,1
12297,1,35,3,6
12298,1,48,4,3
12299,1,59,5,1
12300,1,47,4,1
12301,2,59,5,1
12302,2,59,5,6
12303,1,47,4,6
12304,2,48,4,1
12305,1,59,5,6
12306,1,35,3,1
12307,1,13,1,1
12308,1,24,2,6
12309,1,35,3,6
12310,1,48,4,2
12311,1,13,1,6
12312,1,35,3,6
12313,1,24,2,2
12314,1,35,3,1
12315,2,10,1,6
12316,1,12,1,1
12317,1,46,4,6
12318,1,59,5,2
12319,1,46,4,1
12320,1,24,2,5
12321,2,24,2,6
12322,1,48,4,1
12323,1,47,4,1
12324,1,59,5,6
12325,1,48,4,1
12326,1,46,4,3
12327,1,13,1,1
12328,1,13,1,3
12329,1,47,4,1
12330,1,35,3,1
12331,2,35,3,6
12332,1,13,1,3
12333,1,35,3,2
12334,2,47,4,1
12335,1,12,1,1
12336,1,48,4,6
12337,2,35,3,1
12338,1,24,2,1
12339,1,59,5,1
12340,1,13,1,3
12341,1,13,1,6
12342,1,24,2,6
12343,1,48,4,1
12344,1,48,4,6
12345,2,35,3,5
12346,1,12,1,4
12347,2,13,1,6
12348,2,24,2,3
12349,1,13,1,1
12350,1,35,3,4
12351,2,59,5,1
12352,1,24,2,6
12353,1,12,1,6
12354,1,35,3,1
12355,1,35,3,1
12356,1,12,1,1
12357,1,24,2,2
12358,1,10,1,1
12359,1,13,1,1
12360,1,12,1,1
12361,2,35,3,6
12362,1,59,5,1
12363,1,12,1,6
12364,2,35,3,5
12365,1,59,5,6
12366,1,35,3,4
12367,1,10,1,1
12368,1,13,1,3
12369,1,48,4,6
12370,1,13,1,1
12371,1,24,2,2
12372,1,12,1,1
12373,1,35,3,6
12374,2,35,3,1
12375,2,47,4,1
12376,1,59,5,1
12377,1,12,1,1
12378,1,13,1,3
12379,1,24,2,1
12380,2,59,5,1
12381,1,24,2,2
12382,1,47,4,6
12383,1,48,4,5
12384,1,24,2,1
12385,2,24,2,1
12386,1,46,4,6
12387,1,48,4,5
12388,1,24,2,2
12389,1,59,5,1
12390,1,11,1,5
12391,2,59,5,1
12392,1,46,4,3
12393,1,24,2,4
12394,1,48,4,1
12395,1,35,3,1
12396,1,12,1,1
12397,2,48,4,3
12398,2,48,4,3
12399,1,11,1,1
12400,1,11,1,1
12401,1,47,4,1
12402,1,48,4,6
12403,1,35,3,1
12404,2,35,3,1
12405,1,24,2,3
12406,1,35,3,6
12407,1,35,3,2
12408,1,35,3,2
12409,1,12,1,1
12410,1,12,1,1
12411,2,35,3,1
12412,2,35,3,1
12413,1,35,3,1
12414,1,48,4,1
12415,1,24,2,6
12416,1,35,3,1
12417,1,59,5,1
12418,2,35,3,1
12419,1,59,5,1
12420,1,46,4,5
12421,1,24,2,1
12422,2,47,4,3
12423,1,35,3,6
12424,1,46,4,1
12425,1,35,3,6
12426,1,24,2,5
12427,2,46,4,1
12428,2,35,3,1
12429,2,35,3,1
12430,1,35,3,1
12431,1,13,1,1
12432,2,59,5,1
12433,1,47,4,6
12434,1,48,4,1
12435,1,59,5,5
12436,1,13,1,6
12437,1,13,1,1
12438,1,24,2,6
12439,1,12,1,6
12440,1,59,5,1
12441,1,46,4,4
12442,1,48,4,6
12443,1,24,2,1
12444,1,46,4,2
12445,1,24,2,1
12446,1,47,4,6
12447,1,13,1,2
12448,1,48,4,5
12449,1,35,3,1
12450,1,35,3,1
12451,1,35,3,2
12452,1,24,2,1
12453,1,11,1,1
12454,2,35,3,6
12455,1,13,1,4
12456,1,24,2,5
12457,1,10,1,6
12458,1,24,2,1
12459,1,35,3,1
12460,2,24,2,3
12461,1,24,2,5
12462,1,13,1,1
12463,1,12,1,4
12464,1,10,1,2
12465,1,24,2,2
12466,1,59,5,6
12467,1,35,3,1
12468,1,13,1,6
12469,1,24,2,6
12470,1,59,5,1
12471,1,10,1,4
12472,1,35,3,3
12473,1,35,3,2
12474,1,35,3,6
12475,1,35,3,6
12476,2,35,3,4
12477,1,11,1,1
12478,2,59,5,1
12479,1,35,3,1
12480,1,12,1,1
12481,2,24,2,1
12482,1,12,1,3
12483,2,48,4,3
12484,2,46,4,6
12485,1,35,3,1
12486,2,35,3,3
12487,1,35,3,1
12488,1,13,1,1
12489,2,46,4,6
12490,1,10,1,1
12491,1,46,4,1
12492,1,46,4,6
12493,2,35,3,1
12494,1,24,2,1
12495,1,59,5,1
12496,1,24,2,5
12497,1,35,3,2
12498,1,11,1,1
12499,2,48,4,1
12500,1,24,2,6
12501,1,59,5,3
12502,1,24,2,2
12503,1,10,1,3
12504,1,24,2,3
12505,1,46,4,1
12506,1,13,1,1
12507,2,35,3,6
12508,1,59,5,5
12509,1,24,2,1
12510,1,59,5,5
12511,2,59,5,1
12512,1,47,4,2
12513,2,47,4,5
12514,1,24,2,1
12515,1,11,1,6
12516,1,24,2,1
12517,2,35,3,1
12518,1,12,1,2
12519,1,11,1,1
12520,2,35,3,1
12521,1,10,1,1
12522,1,48,4,1
12523,1,13,1,5
12524,2,35,3,1
12525,1,24,2,1
12526,1,24,2,5
12527,2,24,2,6
12528,1,24,2,1
12529,1,12,1,2
12530,1,35,3,6
12531,1,12,1,1
12532,1,48,4,1
12533,2,35,3,5
12534,1,24,2,6
12535,2,59,5,6
12536,1,13,1,6
12537,1,13,1,1
12538,1,11,1,5
12539,1,13,1,1
12540,1,12,1,6
12541,1,13,1,1
12542,2,35,3,6
12543,1,12,1,1
12544,1,35,3,1
12545,2,59,5,1
12546,1,59,5,3
12547,1,13,1,1
12548,1,11,1,6
12549,1,35,3,1
12550,1,12,1,1
12551,1,24,2,6
12552,1,12,1,5
12553,1,35,3,1
12554,1,48,4,2
12555,1,12,1,1
12556,1,59,5,1
12557,2,46,4,2
12558,1,35,3,2
12559,1,24,2,1
12560,1,12,1,1
12561,1,59,5,2
12562,1,24,2,1
12563,1,59,5,1
12564,2,48,4,1
12565,1,46,4,1
12566,1,35,3,1
12567,1,13,1,3
12568,1,48,4,6
12569,1,13,1,6
12570,1,24,2,3
12571,2,46,4,1
12572,1,12,1,6
12573,2,47,4,1
12574,1,59,5,1
12575,1,35,3,1
12576,1,48,4,1
12577,1,48,4,1
12578,1,35,3,1
12579,1,35,3,6
12580,1,59,5,1
12581,2,35,3,3
12582,1,24,2,6
12583,1,35,3,2
12584,1,24,2,2
12585,1,59,5,6
12586,1,12,1,1
12587,1,13,1,3
12588,1,11,1,5
12589,2,35,3,1
12590,1,35,3,5
12591,1,11,1,1
12592,1,24,2,1
12593,1,10,1,1
12594,1,59,5,6
12595,2,35,3,3
12596,1,24,2,1
12597,1,13,1,2
12598,2,59,5,1
12599,1,48,4,6
12600,2,59,5,5
12601,1,12,1,1
12602,1,35,3,6
12603,1,12,1,3
12604,2,59,5,6
12605,1,35,3,3
12606,2,35,3,1
12607,1,59,5,6
12608,1,47,4,1
12609,1,12,1,1
12610,1,47,4,1
12611,1,59,5,1
12612,1,35,3,6
12613,2,35,3,1
12614,1,35,3,6
12615,2,48,4,1
12616,1,46,4,1
12617,1,48,4,1
12618,1,35,3,4
12619,1,35,3,6
12620,1,11,1,6
12621,1,24,2,5
12622,1,59,5,1
12623,1,59,5,6
12624,1,13,1,1
12625,1,35,3,5
12626,1,35,3,6
12627,1,46,4,1
12628,1,12,1,3
12629,1,24,2,6
12630,1,35,3,2
12631,2,35,3,6
12632,1,13,1,4
12633,2,35,3,1
12634,1,35,3,1
12635,1,59,5,2
12636,1,35,3,1
12637,1,48,4,1
12638,1,13,1,5
12639,1,48,4,2
12640,1,12,1,3
12641,1,13,1,3
12642,1,59,5,2
12643,1,24,2,1
12644,2,35,3,1
12645,1,59,5,1
12646,1,24,2,2
12647,1,35,3,1
12648,1,59,5,6
12649,1,35,3,1
12650,1,35,3,1
12651,1,35,3,1
12652,2,35,3,4
12653,1,35,3,1
12654,1,24,2,6
12655,1,12,1,6
12656,1,48,4,6
12657,1,24,2,6
12658,1,13,1,2
12659,2,24,2,1
12660,1,35,3,5
12661,1,59,5,6
12662,1,24,2,6
12663,1,35,3,3
12664,2,35,3,6
12665,1,46,4,6
12666,1,24,2,6
12667,2,35,3,3
12668,1,46,4,1
12669,1,59,5,1
12670,1,13,1,6
12671,1,11,1,1
12672,1,13,1,3
12673,1,59,5,6
12674,1,35,3,3
12675,2,35,3,1
12676,1,24,2,3
12677,1,35,3,2
12678,2,13,1,1
12679,1,59,5,1
12680,9,35,3,1
12681,1,10,1,1
12682,1,59,5,5
12683,1,10,1,1
12684,1,59,5,2
12685,1,35,3,1
12686,1,11,1,6
12687,2,35,3,5
12688,1,13,1,6
12689,1,13,1,6
12690,2,24,2,2
12691,1,24,2,2
12692,2,59,5,1
12693,1,11,1,5
12694,2,35,3,5
12695,1,59,5,6
12696,1,35,3,2
12697,2,48,4,1
12698,2,35,3,1
12699,2,48,4,6
12700,2,24,2,1
12701,1,48,4,1
12702,1,24,2,6
12703,1,35,3,6
12704,1,35,3,2
12705,1,12,1,6
12706,1,35,3,6
12707,1,48,4,1
12708,2,46,4,3
12709,1,10,1,6
12710,1,35,3,6
12711,1,59,5,1
12712,1,48,4,6
12713,1,24,2,1
12714,2,48,4,1
12715,1,35,3,1
12716,1,46,4,2
12717,1,47,4,1
12718,2,35,3,6
12719,1,47,4,1
12720,2,48,4,1
12721,1,59,5,2
12722,1,11,1,1
12723,1,47,4,2
12724,1,11,1,2
12725,1,35,3,6
12726,1,59,5,5
12727,1,24,2,2
12728,1,24,2,2
12729,1,59,5,1
12730,1,35,3,1
12731,1,35,3,3
12732,1,12,1,4
12733,1,48,4,1
12734,1,48,4,6
12735,1,47,4,3
12736,1,59,5,1
12737,9,35,3,1
12738,2,46,4,1
12739,1,46,4,1
12740,1,12,1,5
12741,2,35,3,1
12742,1,24,2,1
12743,1,46,4,1
12744,1,47,4,1
12745,1,11,1,1
12746,1,24,2,1
12747,1,12,1,1
12748,1,35,3,6
12749,1,12,1,1
12750,1,47,4,1
12751,1,46,4,5
12752,1,35,3,6
12753,1,48,4,1
12754,1,35,3,1
12755,2,13,1,1
12756,1,35,3,2
12757,1,24,2,5
12758,2,35,3,1
12759,1,24,2,2
12760,1,10,1,1
12761,1,35,3,6
12762,1,24,2,1
12763,1,59,5,1
12764,1,35,3,1
12765,2,35,3,1
12766,1,24,2,1
12767,1,24,2,2
12768,1,59,5,6
12769,2,35,3,2
12770,1,48,4,1
12771,2,35,3,1
12772,1,35,3,5
12773,1,24,2,1
12774,2,47,4,1
12775,2,35,3,1
12776,1,59,5,4
12777,1,59,5,6
12778,2,35,3,1
12779,9,24,2,2
12780,1,24,2,2
12781,1,24,2,2
12782,1,59,5,5
12783,2,48,4,5
12784,1,12,1,1
12785,1,13,1,1
12786,1,24,2,1
12787,1,35,3,5
12788,1,47,4,1
12789,1,24,2,1
12790,1,35,3,6
12791,2,12,1,2
12792,1,24,2,6
12793,1,46,4,1
12794,1,59,5,5
12795,1,48,4,1
12796,1,47,4,1
12797,1,35,3,1
12798,1,48,4,1
12799,2,12,1,1
12800,1,59,5,6
12801,1,13,1,1
12802,1,35,3,6
12803,1,12,1,1
12804,1,24,2,6
12805,1,35,3,6
12806,1,24,2,5
12807,1,10,1,3
12808,2,35,3,1
12809,1,12,1,1
12810,1,12,1,2
12811,1,35,3,1
12812,1,10,1,5
12813,1,24,2,1
12814,1,24,2,1
12815,1,46,4,1
12816,1,24,2,2
12817,1,35,3,6
12818,2,35,3,4
12819,2,12,1,4
12820,1,47,4,6
12821,2,35,3,1
12822,1,11,1,4
12823,1,35,3,3
12824,2,47,4,2
12825,1,24,2,1
12826,1,35,3,6
12827,1,10,1,1
12828,1,24,2,3
12829,1,59,5,6
12830,2,35,3,6
12831,1,12,1,1
12832,1,48,4,1
12833,1,59,5,1
12834,2,24,2,3
12835,1,35,3,6
12836,2,46,4,5
12837,1,48,4,1
12838,1,35,3,3
12839,2,35,3,6
12840,1,48,4,1
12841,1,35,3,3
12842,1,59,5,1
12843,1,47,4,2
12844,1,24,2,2
12845,1,11,1,1
12846,2,35,3,1
12847,1,47,4,1
12848,1,13,1,2
12849,1,35,3,3
12850,1,59,5,1
12851,2,59,5,6
12852,1,59,5,5
12853,2,59,5,1
12854,2,24,2,1
12855,1,47,4,1
12856,1,12,1,2
12857,1,47,4,1
12858,2,35,3,1
12859,1,46,4,5
12860,1,12,1,2
12861,2,46,4,1
12862,1,10,1,6
12863,1,46,4,1
12864,1,35,3,1
12865,1,59,5,1
12866,1,24,2,2
12867,2,35,3,1
12868,2,24,2,1
12869,2,59,5,1
12870,2,46,4,6
12871,1,59,5,2
12872,2,35,3,6
12873,1,12,1,3
12874,1,35,3,1
12875,2,13,1,1
12876,1,59,5,1
12877,1,35,3,2
12878,1,59,5,5
12879,1,59,5,2
12880,1,24,2,1
12881,1,35,3,3
12882,1,35,3,6
12883,1,35,3,1
12884,1,12,1,6
12885,1,24,2,2
12886,1,24,2,6
12887,1,59,5,6
12888,2,48,4,1
12889,2,11,1,6
12890,1,46,4,1
12891,1,48,4,2
12892,2,24,2,6
12893,1,35,3,5
12894,1,47,4,1
12895,2,59,5,1
12896,1,10,1,1
12897,1,10,1,1
12898,1,24,2,1
12899,1,59,5,1
12900,1,13,1,1
12901,1,48,4,2
12902,2,59,5,6
12903,1,59,5,1
12904,1,24,2,1
12905,1,59,5,1
12906,1,59,5,6
12907,1,46,4,1
12908,1,35,3,1
12909,2,59,5,3
12910,1,11,1,1
12911,1,59,5,6
12912,1,35,3,1
12913,1,47,4,1
12914,1,12,1,1
12915,1,35,3,6
12916,1,48,4,2
12917,1,46,4,5
12918,1,47,4,1
12919,1,48,4,6
12920,1,10,1,3
12921,2,47,4,3
12922,1,24,2,1
12923,1,24,2,1
12924,1,24,2,1
12925,1,48,4,1
12926,1,10,1,1
12927,2,35,3,1
12928,1,59,5,6
12929,1,24,2,1
12930,2,35,3,1
12931,1,47,4,1
12932,2,59,5,1
12933,1,35,3,3
12934,1,35,3,6
12935,2,35,3,6
12936,2,24,2,1
12937,2,59,5,6
12938,1,35,3,1
12939,2,13,1,1
12940,1,24,2,1
12941,1,46,4,1
12942,1,13,1,1
12943,1,24,2,6
12944,2,35,3,5
12945,1,47,4,3
12946,1,10,1,5
12947,1,59,5,6
12948,2,48,4,1
12949,1,24,2,3
12950,1,11,1,1
12951,1,10,1,1
12952,1,35,3,6
12953,2,35,3,1
12954,1,12,1,2
12955,1,59,5,3
12956,1,48,4,3
12957,2,59,5,1
12958,1,35,3,1
12959,1,59,5,1
12960,1,12,1,1
12961,1,59,5,6
12962,2,24,2,1
12963,1,35,3,3
12964,1,35,3,5
12965,7,11,1,1
12966,1,35,3,3
12967,1,59,5,1
12968,2,46,4,3
12969,1,24,2,1
12970,2,59,5,6
12971,1,35,3,4
12972,1,35,3,1
12973,1,35,3,4
12974,2,59,5,5
12975,1,24,2,5
12976,1,24,2,2
12977,1,35,3,5
12978,2,13,1,3
12979,1,10,1,1
12980,1,35,3,1
12981,1,35,3,1
12982,1,24,2,1
12983,1,24,2,2
12984,2,35,3,6
12985,1,12,1,1
12986,1,59,5,1
12987,1,24,2,2
12988,1,24,2,1
12989,2,35,3,1
12990,2,24,2,2
12991,1,48,4,2
12992,1,59,5,6
12993,1,35,3,1
12994,1,47,4,6
12995,1,24,2,6
12996,1,13,1,3
12997,1,11,1,1
12998,1,35,3,6
12999,2,35,3,1
13000,1,59,5,1
13001,1,10,1,6
13002,1,48,4,6
13003,2,47,4,1
13004,1,35,3,6
13005,2,48,4,3
13006,1,35,3,1
13007,1,35,3,1
13008,1,24,2,3
13009,1,35,3,5
13010,1,35,3,3
13011,1,24,2,2
13012,1,35,3,6
13013,2,35,3,6
13014,2,59,5,5
13015,1,35,3,3
13016,1,35,3,5
13017,1,10,1,2
13018,1,35,3,3
13019,1,46,4,1
13020,2,35,3,4
13021,1,35,3,1
13022,2,35,3,1
13023,1,35,3,1
13024,1,11,1,1
13025,1,12,1,3
13026,1,12,1,6
13027,1,46,4,3
13028,1,59,5,1
13029,1,35,3,1
13030,1,35,3,5
13031,2,35,3,1
13032,1,59,5,1
13033,1,24,2,6
13034,2,47,4,1
13035,1,10,1,1
13036,1,12,1,1
13037,1,35,3,1
13038,1,59,5,1
13039,2,59,5,5
13040,1,24,2,3
13041,1,10,1,2
13042,1,35,3,5
13043,1,48,4,1
13044,1,59,5,1
13045,1,10,1,1
13046,1,35,3,1
13047,1,10,1,1
13048,1,13,1,1
13049,1,11,1,1
13050,1,12,1,3
13051,1,12,1,1
13052,2,59,5,6
13053,1,35,3,1
13054,1,59,5,5
13055,1,46,4,1
13056,1,10,1,5
13057,1,48,4,5
13058,1,59,5,1
13059,1,24,2,5
13060,2,35,3,6
13061,1,13,1,2
13062,1,47,4,1
13063,2,59,5,1
13064,1,24,2,5
13065,1,13,1,1
13066,1,46,4,3
13067,2,48,4,2
13068,7,13,1,6
13069,2,35,3,6
13070,2,48,4,1
13071,1,59,5,1
13072,2,59,5,6
13073,1,47,4,1
13074,1,24,2,1
13075,1,12,1,1
13076,1,48,4,2
13077,2,24,2,6
13078,1,59,5,6
13079,1,24,2,6
13080,1,46,4,1
13081,1,48,4,5
13082,1,48,4,1
13083,1,35,3,2
13084,1,48,4,2
13085,1,10,1,1
13086,1,48,4,2
13087,1,59,5,6
13088,1,59,5,1
13089,1,24,2,1
13090,1,35,3,3
13091,1,59,5,3
13092,1,48,4,1
13093,7,10,1,3
13094,1,48,4,1
13095,2,11,1,6
13096,1,35,3,1
13097,1,13,1,3
13098,1,47,4,4
13099,1,59,5,3
13100,2,59,5,5
13101,1,10,1,1
13102,1,24,2,1
13103,1,12,1,6
13104,2,35,3,1
13105,1,13,1,5
13106,1,24,2,6
13107,1,24,2,2
13108,2,59,5,3
13109,1,11,1,6
13110,1,59,5,2
13111,1,24,2,6
13112,1,24,2,1
13113,1,10,1,6
13114,1,48,4,1
13115,1,10,1,5
13116,2,59,5,3
13117,1,46,4,1
13118,1,35,3,6
13119,1,13,1,3
13120,1,24,2,2
13121,1,35,3,1
13122,2,35,3,6
13123,2,59,5,6
13124,1,13,1,6
13125,1,12,1,4
13126,2,35,3,1
13127,1,46,4,5
13128,1,12,1,1
13129,1,10,1,1
13130,1,35,3,3
13131,2,12,1,1
13132,1,10,1,1
13133,2,35,3,1
13134,2,35,3,1
13135,1,59,5,1
13136,2,35,3,1
13137,2,35,3,1
13138,1,12,1,1
13139,1,12,1,1
13140,1,59,5,1
13141,1,35,3,1
13142,1,24,2,3
13143,1,59,5,2
13144,1,47,4,3
13145,1,10,1,1
13146,2,35,3,1
13147,1,24,2,6
13148,1,35,3,1
